Date,Serial,Timestamp,Timezone,AC Voltage R,AC Current R,Grid Frequency,Power Battery Pack 1,Power Battery Pack 2,Total Grid Power,Voltage Battery Pack,Current Battery Pack,SOC Battery Pack,SOC Battery Pack 1,SOC Battery Pack 2,Total Voltage Battery Pack 1,Inverter Power Generation,Total Power Generation,Total Grid Power.1,Load Active Power,DC Power PV1,DC Power PV2,Daily Production (Active),Daily Grid Feed-In,Daily Energy Purchase,Daily Consumption,Cumulative Production,Cumulative Grid Feed-In,Cumulative Energy Purchase,Cumulative Consumption,Daily Charging Energy,Daily Discharging Energy,Total Charging Energy,Total Discharging Energy,Total Battery Power
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 02:55:13,4,235.1,0.02,50.0,0,0,0,,,,20,,8.8,0.0,0,-280,280,0.0,0.0,0.0,0.0,0.69,0.69,574.3,23.7,304.5,764.6,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 03:00:16,4,236.1,0.02,49.98,0,0,0,,,,20,,8.8,0.0,0,-210,210,0.0,0.0,0.0,0.0,0.72,0.72,574.3,23.7,304.5,764.6,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 03:00:48,4,236.1,0.02,49.98,0,0,0,,,,20,,8.8,0.0,0,-210,210,0.0,0.0,0.0,0.0,0.72,0.72,574.3,23.7,304.5,764.6,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 03:01:56,4,236.1,0.02,49.98,0,0,0,,,,20,,8.8,0.0,0,-210,210,0.0,0.0,0.0,0.0,0.72,0.72,574.3,23.7,304.5,764.6,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 03:08:49,4,235.3,0.02,50.01,0,0,0,,,,20,,8.8,0.0,0,-200,210,0.0,0.0,0.0,0.0,0.75,0.75,574.3,23.7,304.5,764.7,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 03:16:39,4,235.4,0.02,49.98,0,0,0,,,,20,,8.8,0.0,0,-120,120,0.0,0.0,0.0,0.0,0.77,0.77,574.3,23.7,304.6,764.7,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 03:22:00,4,235.0,0.02,49.99,0,0,0,,,,20,,8.8,0.0,0,-110,120,0.0,0.0,0.0,0.0,0.78,0.78,574.3,23.7,304.6,764.7,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 03:27:21,4,235.4,0.02,50.02,0,0,0,,,,20,,8.8,0.0,0,-120,120,0.0,0.0,0.0,0.0,0.79,0.79,574.3,23.7,304.6,764.7,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 03:32:28,4,235.4,0.02,50.01,0,0,0,,,,20,,8.8,0.0,0,-120,120,0.0,0.0,0.0,0.0,0.8,0.8,574.3,23.7,304.6,764.7,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 03:37:42,4,235.0,0.02,50.0,0,0,0,,,,20,,8.8,0.0,0,-120,120,0.0,0.0,0.0,0.0,0.81,0.81,574.3,23.7,304.6,764.7,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 03:42:47,4,235.2,0.02,49.99,0,0,0,,,,20,,8.8,0.0,0,-130,120,0.0,0.0,0.0,0.0,0.82,0.82,574.3,23.7,304.6,764.7,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 03:47:52,4,235.1,0.02,50.0,0,0,0,,,,20,,8.8,0.0,0,-120,110,0.0,0.0,0.0,0.0,0.83,0.83,574.3,23.7,304.6,764.7,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 03:52:57,4,236.0,0.02,49.99,0,0,0,,,,20,,8.8,0.0,0,-190,190,0.0,0.0,0.0,0.0,0.85,0.85,574.3,23.7,304.6,764.8,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 03:58:03,4,236.3,0.02,50.02,0,0,0,,,,20,,8.8,0.0,0,-180,180,0.0,0.0,0.0,0.0,0.87,0.87,574.3,23.7,304.7,764.8,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 04:03:08,4,235.4,0.02,50.01,0,0,0,,,,20,,8.8,0.0,0,-190,180,0.0,0.0,0.0,0.0,0.88,0.88,574.3,23.7,304.7,764.8,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 04:08:13,4,235.0,0.02,49.98,0,0,0,,,,20,,8.8,0.0,0,-200,210,0.0,0.0,0.0,0.0,0.9,0.9,574.3,23.7,304.7,764.8,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 04:13:18,4,234.7,0.02,49.99,0,0,0,,,,20,,8.8,0.0,0,-200,200,0.0,0.0,0.0,0.0,0.91,0.91,574.3,23.7,304.7,764.8,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 04:18:34,4,235.0,0.02,49.99,0,0,0,,,,20,,8.8,0.0,0,-200,200,0.0,0.0,0.0,0.0,0.93,0.93,574.3,23.7,304.7,764.8,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 04:23:39,4,234.7,0.02,50.01,0,0,0,,,,20,,8.8,0.0,0,-200,200,0.0,0.0,0.0,0.0,0.95,0.95,574.3,23.7,304.7,764.9,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 04:28:44,4,234.6,0.02,50.0,0,0,0,,,,20,,8.8,0.0,0,-200,200,0.0,0.0,0.0,0.0,0.97,0.97,574.3,23.7,304.8,764.9,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 04:33:49,4,234.2,0.02,49.99,0,0,0,,,,20,,8.8,0.0,0,-290,290,0.0,0.0,0.0,0.0,0.99,0.99,574.3,23.7,304.8,764.9,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 04:38:56,4,234.4,0.02,49.98,0,0,0,,,,20,,8.8,0.0,0,-300,290,0.0,0.0,0.0,0.0,1.01,1.01,574.3,23.7,304.8,764.9,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 04:44:01,4,234.4,0.02,50.0,0,0,0,,,,20,,8.8,0.0,0,-370,370,0.0,0.0,0.0,0.0,1.04,1.04,574.3,23.7,304.8,765.0,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 04:49:06,4,234.6,0.02,49.98,0,0,0,,,,20,,8.8,0.0,0,-380,370,0.0,0.0,0.0,0.0,1.08,1.08,574.3,23.7,304.9,765.0,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 04:54:56,4,234.0,0.02,49.99,0,0,0,,,,20,,8.8,0.0,0,-370,370,0.0,0.0,0.0,0.0,1.09,1.09,574.3,23.7,304.9,765.0,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 05:03:22,4,231.4,0.02,50.01,0,0,0,,,,20,,8.8,0.0,0,-1350,440,0.0,0.0,0.0,0.0,1.14,1.14,574.3,23.7,304.9,765.1,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 05:10:06,4,233.0,0.02,49.99,0,0,0,,,,20,,8.8,0.0,0,-440,440,0.0,0.0,0.0,0.0,1.21,1.21,574.3,23.7,305.0,765.1,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 05:18:32,4,232.2,0.02,50.02,0,0,0,,,,20,,8.8,0.0,0,-620,620,0.0,0.0,0.0,0.0,1.29,1.29,574.3,23.7,305.1,765.2,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 05:19:04,4,232.2,0.02,50.02,0,0,0,,,,20,,8.8,0.0,0,-620,620,0.0,0.0,0.0,0.0,1.29,1.29,574.3,23.7,305.1,765.2,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 05:26:32,4,232.0,0.02,49.98,0,0,0,,,,20,,8.8,0.0,0,-540,540,0.0,0.0,0.0,0.0,1.36,1.36,574.3,23.7,305.1,765.3,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 05:32:07,4,235.5,0.02,50.03,0,0,0,,,,20,,8.8,0.0,0,-600,600,0.0,0.0,0.0,0.0,1.42,1.42,574.3,23.7,305.2,765.3,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 05:34:55,4,235.5,0.02,50.03,0,0,0,,,,20,,8.8,0.0,0,-600,600,0.0,0.0,0.0,0.0,1.42,1.42,574.3,23.7,305.2,765.3,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 05:39:58,4,234.6,0.02,49.97,0,0,0,,,,20,,8.8,0.0,0,-500,510,0.0,0.0,0.0,0.0,1.49,1.49,574.3,23.7,305.3,765.4,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 05:40:30,4,234.6,0.02,49.97,0,0,0,,,,20,,8.8,0.0,0,-500,510,0.0,0.0,0.0,0.0,1.49,1.49,574.3,23.7,305.3,765.4,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 05:46:41,4,234.7,0.02,50.03,0,0,0,,,,20,,8.8,0.0,0,-410,420,0.0,0.0,0.0,0.0,1.54,1.54,574.3,23.7,305.3,765.5,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 05:53:23,4,234.3,0.02,50.02,0,0,0,,,,20,,8.8,0.0,0,-420,420,0.0,0.0,0.0,0.0,1.57,1.57,574.3,23.7,305.4,765.5,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 05:53:55,4,234.3,0.02,50.02,0,0,0,,,,20,,8.8,0.0,0,-420,420,0.0,0.0,0.0,0.0,1.57,1.57,574.3,23.7,305.4,765.5,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 05:59:24,4,233.8,0.02,50.04,0,0,0,,,,20,,8.8,0.0,0,-410,410,0.0,0.0,0.0,0.0,1.63,1.63,574.3,23.7,305.4,765.5,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 05:59:56,4,233.8,0.02,50.04,0,0,0,,,,20,,8.8,0.0,0,-410,410,0.0,0.0,0.0,0.0,1.63,1.63,574.3,23.7,305.4,765.5,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 06:05:39,4,232.7,0.02,50.04,0,0,0,,,,20,,8.8,0.0,0,-410,410,0.0,0.0,0.0,0.0,1.67,1.67,574.3,23.7,305.5,765.6,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 06:10:41,4,235.5,0.02,49.97,0,0,0,,,,20,,8.8,0.0,0,-410,410,0.0,0.0,0.0,0.0,1.7,1.71,574.3,23.7,305.5,765.6,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 06:17:04,4,234.1,0.02,50.05,0,0,0,,,,20,,8.8,0.0,0,-480,480,0.0,0.0,0.0,0.0,1.76,1.76,574.3,23.7,305.5,765.7,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 06:22:09,4,232.8,0.02,49.99,0,0,0,,,,20,,8.8,0.0,0,-470,470,0.0,0.0,0.0,0.0,1.8,1.8,574.3,23.7,305.6,765.7,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 06:27:25,4,233.4,0.02,49.99,0,0,0,,,,20,,8.8,0.0,0,-500,480,0.0,0.0,0.0,0.0,1.84,1.84,574.3,23.7,305.6,765.8,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 06:32:32,4,232.5,0.02,50.03,0,0,0,,,,20,,8.8,0.0,0,-510,510,0.0,0.0,0.0,0.0,1.88,1.88,574.3,23.7,305.7,765.8,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 06:37:42,4,233.0,0.02,49.99,0,0,0,,,,20,,8.8,0.0,0,-500,500,0.0,0.0,0.0,0.0,1.92,1.92,574.3,23.7,305.7,765.8,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 06:42:48,4,231.0,0.02,49.97,0,0,0,,,,20,,8.8,0.0,0,-490,490,0.0,0.0,0.0,0.0,1.97,1.97,574.3,23.7,305.8,765.9,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 06:47:54,4,234.5,0.02,49.98,0,0,0,,,,20,,8.8,0.0,0,-490,490,0.0,0.0,0.0,0.0,2.01,2.01,574.3,23.7,305.8,765.9,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 06:53:09,4,233.7,0.02,49.95,0,0,0,,,,20,,8.8,0.0,0,-440,440,0.0,0.0,0.0,0.0,2.05,2.05,574.3,23.7,305.8,766.0,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 06:58:15,4,232.4,0.02,49.98,0,0,0,,,,20,,8.8,0.0,0,-420,420,0.0,0.0,0.0,0.0,2.09,2.09,574.3,23.7,305.9,766.0,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 07:03:20,4,231.1,0.02,50.03,0,0,0,,,,20,,8.8,0.0,0,-1030,1020,0.0,0.0,0.0,0.0,2.12,2.12,574.3,23.7,305.9,766.0,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 07:08:25,4,234.4,0.02,49.97,0,0,0,,,,20,,8.8,0.0,0,-160,160,0.0,0.0,0.0,0.0,2.17,2.17,574.3,23.7,306.0,766.1,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 07:13:30,4,231.9,0.81,49.96,0,0,0,,,,20,,376.9,3.804,0,-430,400,0.0,3.804,0.0,0.0,2.19,2.19,574.3,23.7,306.0,766.1,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 07:18:35,4,229.8,0.8,50.02,0,0,0,,,,20,,357.5,11.477000000000002,0,-1660,1470,1.082,10.395,0.0,0.0,2.22,2.22,574.3,23.7,306.0,766.1,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 07:23:40,4,234.4,0.81,49.98,0,0,0,,,,20,,366.3,23.484,0,-410,410,6.696000000000001,16.788,0.0,0.0,2.3,2.3,574.3,23.7,306.1,766.2,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 07:28:45,4,232.9,0.81,49.97,0,0,0,,,,20,,367.0,38.581,0,-460,460,15.477,23.104000000000003,0.0,0.0,2.34,2.34,574.3,23.7,306.1,766.3,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 07:34:01,4,233.0,0.83,49.99,0,0,0,,,,20,,361.5,61.62,0,-440,470,30.119999999999997,31.5,0.0,0.0,2.38,2.38,574.3,23.7,306.2,766.3,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 07:39:06,4,233.2,0.84,49.98,0,0,0,,,,20,,366.5,74.724,0,-550,610,38.384,36.34,0.01,0.0,2.42,2.42,574.3,23.7,306.2,766.3,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 07:44:11,4,234.2,0.86,49.98,0,0,0,,,,20,,372.4,91.772,0,-370,430,45.432,46.34,0.02,0.0,2.46,2.47,574.3,23.7,306.2,766.4,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 07:49:16,4,235.9,0.88,49.97,0,0,0,,,,20,,381.2,108.924,100,-280,360,54.68399999999999,54.24,0.03,0.0,2.49,2.51,574.3,23.7,306.3,766.4,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 07:50:53,4,236.7,0.88,49.99,0,0,0,,,,20,,379.4,110.253,100,-280,370,57.288,52.965,0.03,0.0,2.5,2.52,574.3,23.7,306.3,766.4,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 07:56:01,4,235.5,0.91,49.97,0,0,0,,,,20,,370.4,125.171,100,-170,270,65.875,59.29600000000001,0.04,0.0,2.52,2.55,574.3,23.7,306.3,766.5,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 08:01:06,4,234.8,0.95,50.02,0,0,0,,,,20,,357.0,144.89999999999998,100,-160,280,79.46,65.44,0.05,0.0,2.53,2.57,574.3,23.7,306.3,766.5,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 08:06:12,4,234.6,1.13,50.02,0,0,0,,,,20,,378.0,208.62,200,-90,280,108.18,100.44,0.07,0.0,2.54,2.6,574.3,23.7,306.3,766.5,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 08:11:17,4,234.4,1.35,50.0,0,0,0,,,,20,,381.0,282.3,200,-10,260,167.9,114.4,0.09,0.0,2.55,2.62,574.4,23.7,306.3,766.5,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 08:16:35,4,232.0,1.56,49.97,0,0,0,,,,20,,360.2,343.044,300,-80,380,209.96,133.084,0.11,0.0,2.56,2.66,574.4,23.7,306.3,766.6,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 08:21:40,4,234.9,1.7,50.0,0,0,0,,,,20,,374.1,384.549,300,30,320,241.23,143.31900000000002,0.15,0.0,2.58,2.7,574.4,23.7,306.4,766.6,0.0,0.0,307.6,258.3,0
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 08:26:48,4,234.3,1.57,50.0,100,0,0,,,,20,,375.4,452.46,400,0,310,296.882,155.578,0.18,0.0,2.58,2.73,574.5,23.7,306.4,766.6,0.0,0.0,307.6,258.3,100
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 08:31:52,4,234.0,1.61,49.98,150,0,0,,,,20,,375.6,526.313,500,0,320,352.45,173.863,0.23,0.0,2.58,2.76,574.5,23.7,306.4,766.7,0.01,0.0,307.6,258.3,100
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 08:36:57,4,233.8,1.57,50.02,230,0,0,,,,20,,376.2,603.93,500,0,310,412.7999999999999,191.13,0.27,0.0,2.58,2.78,574.5,23.7,306.4,766.7,0.03,0.0,307.6,258.3,200
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 08:42:13,4,233.0,2.24,50.04,130,0,0,,,,20,,376.0,680.2040000000001,600,-10,480,470.28800000000007,209.91600000000005,0.33,0.0,2.58,2.82,574.6,23.7,306.4,766.7,0.05,0.0,307.6,258.3,100
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 08:47:20,4,232.7,2.23,49.94,180,0,0,,,,20,,377.2,724.201,700,0,470,514.352,209.849,0.38,0.0,2.58,2.86,574.7,23.7,306.4,766.8,0.06,0.0,307.6,258.3,100
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 08:52:25,4,236.3,2.15,50.0,200,0,0,,,,20,,378.2,719.113,700,0,460,535.58,183.533,0.44,0.0,2.58,2.9,574.7,23.7,306.4,766.8,0.07,0.0,307.6,258.3,200
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 08:57:30,4,237.1,1.9,50.05,350,0,0,,,,21,,381.3,829.785,800,0,410,584.168,245.617,0.52,0.0,2.58,2.94,574.8,23.7,306.4,766.9,0.1,0.0,307.7,258.3,300
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 09:02:45,4,236.9,1.54,49.98,510,0,0,,,,21,,384.3,878.9000000000001,800,0,310,625.2620000000001,253.638,0.58,0.0,2.58,2.97,574.9,23.7,306.4,766.9,0.13,0.0,307.7,258.3,500
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 09:07:54,4,237.2,1.03,50.03,790,0,0,,,,21,,388.5,989.847,1000,0,150,727.719,262.128,0.67,0.0,2.58,2.99,574.9,23.7,306.4,766.9,0.2,0.0,307.8,258.3,700
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 09:12:59,4,236.8,1.04,50.03,840,0,0,,,,22,,391.1,1066.91,1000,0,140,784.7850000000001,282.125,0.76,0.0,2.59,3.01,575.0,23.7,306.4,766.9,0.26,0.0,307.8,258.3,800
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 09:18:06,4,236.1,1.11,49.98,870,0,0,,,,23,,392.7,1134.572,1100,0,180,857.12,277.452,0.84,0.0,2.59,3.02,575.1,23.7,306.4,766.9,0.33,0.0,307.9,258.3,800
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 09:23:14,4,236.5,1.12,50.02,1000,0,0,,,,24,,395.1,1250.658,1200,0,180,956.34,294.318,0.96,0.0,2.59,3.04,575.2,23.7,306.4,767.0,0.42,0.0,308.0,258.3,1000
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 09:28:20,4,237.0,0.98,50.03,1200,0,0,,,,24,,396.5,1407.688,1400,0,140,1085.28,322.408,1.06,0.0,2.59,3.05,575.3,23.7,306.4,767.0,0.5,0.0,308.1,258.3,1100
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 09:33:34,4,234.0,0.98,49.97,1230,0,0,,,,25,,396.8,1458.597,1400,0,140,1123.967,334.63000000000005,1.2,0.0,2.59,3.06,575.5,23.7,306.4,767.0,0.62,0.0,308.2,258.3,1200
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 09:38:39,4,234.6,1.02,50.03,1250,0,0,,,,26,,397.1,1479.4830000000002,1400,0,140,1148.745,330.738,1.32,0.0,2.59,3.08,575.6,23.7,306.4,767.0,0.72,0.0,308.3,258.3,1200
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 09:43:45,4,233.8,1.01,50.03,1310,0,0,,,,27,,397.7,1527.2859999999998,1500,0,130,1187.4499999999998,339.83600000000007,1.44,0.0,2.59,3.09,575.7,23.7,306.4,767.0,0.82,0.0,308.4,258.3,1300
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 09:48:50,4,234.8,1.05,50.0,1440,0,0,,,,29,,399.0,1664.196,1600,10,130,1306.9979999999998,357.19800000000004,1.59,0.0,2.59,3.1,575.9,23.7,306.4,767.0,0.95,0.0,308.5,258.3,1400
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 09:53:55,4,234.8,1.2,50.01,1390,0,0,,,,30,,398.9,1693.305,1600,0,210,1334.88,358.425,1.72,0.0,2.59,3.12,576.0,23.7,306.4,767.0,1.06,0.0,308.6,258.3,1400
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 09:59:00,4,236.2,1.5,50.03,1280,0,0,,,,31,,398.8,1671.2839999999997,1600,0,300,1309.3279999999995,361.956,1.85,0.0,2.59,3.14,576.1,23.7,306.4,767.1,1.16,0.0,308.7,258.3,1200
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 10:04:05,4,236.1,1.49,49.98,1250,0,0,,,,32,,399.4,1626.41,1600,0,290,1281.36,345.05,2.01,0.0,2.59,3.17,576.3,23.7,306.4,767.1,1.28,0.0,308.9,258.3,1200
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 10:09:11,4,235.9,1.27,50.01,1400,0,0,,,,33,,400.9,1725.111,1700,0,220,1371.645,353.466,2.14,0.0,2.59,3.19,576.4,23.7,306.4,767.1,1.38,0.0,309.0,258.3,1400
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 10:14:27,4,236.7,1.32,50.0,1500,0,0,,,,34,,402.8,1814.217,1800,10,210,1452.681,361.53600000000006,2.31,0.0,2.59,3.21,576.6,23.7,306.4,767.1,1.52,0.0,309.1,258.3,1400
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 10:19:32,4,237.0,1.0,49.97,1570,0,0,,,,35,,404.2,1822.558,1800,0,140,1465.178,357.38,2.45,0.0,2.59,3.22,576.7,23.7,306.4,767.1,1.65,0.0,309.2,258.3,1500
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 10:24:37,4,235.5,0.98,50.01,1610,0,0,,,,36,,404.5,1822.89,1800,0,130,1487.07,335.82,2.6,0.0,2.59,3.23,576.9,23.7,306.4,767.1,1.77,0.0,309.3,258.3,1600
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 10:29:41,4,235.1,0.99,50.0,1650,0,0,,,,38,,405.7,1880.823,1800,0,140,1517.448,363.375,2.77,0.0,2.59,3.25,577.0,23.7,306.4,767.2,1.93,0.0,309.5,258.3,1600
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 10:34:48,4,235.5,0.98,50.0,1420,0,0,,,,39,,404.8,1644.1889999999996,1600,0,130,1331.8889999999997,312.3,2.92,0.0,2.59,3.26,577.2,23.7,306.4,767.2,2.05,0.0,309.6,258.3,1400
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 10:39:53,4,235.6,0.99,49.99,1690,0,0,,,,40,,406.7,1932.54,1900,0,130,1570.74,361.8,3.06,0.0,2.59,3.27,577.3,23.7,306.4,767.2,2.18,0.0,309.8,258.3,1600
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 10:44:58,4,235.8,0.98,49.99,1740,0,0,,,,41,,407.6,1972.169,1900,0,130,1618.0849999999998,354.084,3.25,0.0,2.59,3.28,577.5,23.7,306.4,767.2,2.34,0.0,309.9,258.3,1700
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 10:50:03,4,235.8,1.01,50.02,2010,0,0,,,,43,,409.9,2273.8830000000003,2200,0,130,1874.9780000000003,398.905,3.42,0.0,2.59,3.3,577.7,23.7,306.4,767.2,2.49,0.0,310.1,258.3,2000
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 10:51:11,4,236.2,0.97,50.02,1950,0,0,,,,43,,410.2,2228.415,2200,-10,130,1837.585,390.83,3.46,0.0,2.59,3.3,577.7,23.7,306.4,767.2,2.53,0.0,310.1,258.3,1900
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 10:56:18,4,235.6,0.98,50.0,1970,0,0,,,,44,,410.0,2225.421,2200,0,130,1852.461,372.96,3.63,0.0,2.59,3.31,577.9,23.7,306.4,767.2,2.68,0.0,310.3,258.3,1900
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 11:01:24,4,235.6,0.98,49.97,2050,0,0,,,,46,,410.3,2312.4860000000003,2300,0,130,1921.656,390.83,3.85,0.0,2.59,3.32,578.1,23.7,306.4,767.2,2.87,0.0,310.4,258.3,2000
2025-11-19,ZH1025006KE24A1700R7,2025-11-19 11:06:29,4,236.8,0.97,50.0,2040,0,0,,,,47,,408.3,2307.39,2300,-90,200,1943.04,364.35,4.03,0.0,2.59,3.36,578.3,23.7,306.4,767.3,3.01,0.0,310.6,258.3,2000
